date,id,name,subs,views,videos
2026-08-23 18:00,UChdZLH2O41ruwShCEExLzIg,ヴァイマル共和国ボール [底辺PBer連盟] ,5270,3956693,285
2026-08-23 18:00,UCyFwf6UZ3uhUq1Kheyz_uWw,フラルランドPB,5850,2694838,147
2026-08-23 18:00,UC5nTC9yBAAxfaefKiXB7cZw,まるッとわかる地理の裏話,12400,19459458,34
2026-08-24 00:00,UCkjdTrE4hiJ4qNOV7NPGSSw,Æž!フヒフム,386000,381681816,884
2026-08-24 00:00,UC6BwO1hK3hHd-Hr43jokcyg,田中MID,288000,209331549,263
2026-08-24 00:00,UCRCQ3G1d0DM2krO-Fx5LOuQ,Æž!みかんぼーる🍊,312000,391391564,424
2026-08-24 00:00,UCScWUYsYXgrDN8AVIRJLtLw,こうちゃ(ポーランドボール),55200,29195112,122
2026-08-24 00:00,UCShRcYFlXgjOfeAvsP_5taQ,狼狐 Roko(ポーランドボール),53000,8340178,600
2026-08-24 00:00,UC_qD8VahU0Fr3q1SKg6kYtg,さとボール,54700,27574527,952
2026-08-24 00:00,UCnaMFejTyu396-R4GYhXD_Q,エッバの歴史解説ちゃんねる,44100,10242990,76
2026-08-24 00:00,UC8BA486HqgHSLO82YlPNFfw,はなひに,41900,16789392,115
2026-08-24 00:00,UCxKNMaOOdi32HNUFTOCw-8w,Neille / ナユ,38000,70117460,188
2026-08-24 00:00,UCvYaUyxK_wqez1bJYyFslRg,ボウコムボール,30700,10616629,116
2026-08-24 00:00,UC9SB9xRrmdZ9Jt0aXkWuCOg,BALL420,32600,33583748,567
2026-08-24 00:00,UCajUGvWXtYUcTHD3E3y138w,かにたる,30900,10944788,84
2026-08-24 00:00,UCxtGe9mRTjabQjwvmhqc5nw,引退募集,33200,6457609,44
2026-08-24 00:00,UCH3w-77t9kRWVNqKwQPIq_A,リアイオ·C·K (Riaio),32900,8420419,82
2026-08-24 00:00,UCFUXbdaOpvcbuC0zQMjS1Rw,Schokoladen Ball,28300,19946300,118
2026-08-24 00:00,UCD9mEEJypdqQZeSeTotItbg,カルノ  ムックル教,22200,7047073,37
2026-08-24 00:00,UCHJrlfd5kaoF7hx_KjfwZxQ,ｺﾏ,21100,9943790,22
2026-08-24 00:00,UCZJGdkej48qsbPf7ZBBJlKQ,こゆまる_koyumaru908,21600,9431664,186
2026-08-24 00:00,UCy46bv4oPol4XOzKIbiw1LQ,すいかぼーる,24200,14984994,180
2026-08-24 00:00,UCVxwV9hTI2DVS0exkZ-Mqww,作,27400,9540678,137
2026-08-24 00:00,UCl4efTdPPsQWpj6jXmE9Azg, ゼリョーヌィボール　活停中,20500,5786082,88
2026-08-24 00:00,UCYNJQu0hhJFT36rCVfFpRXA,日帝ボール,23900,13543654,26
2026-08-24 00:00,UC0kY7Nwjt8qkErtdxl3iuIw,日本ボール,27800,7734830,85
2026-08-24 00:00,UC5wPmYUt7bVpzfhnehpTdaw,ぱふball,22200,6755601,103
2026-08-24 00:00,UCnZ3-DYNoF3sdpWIj2Tr59Q,マルルさん,21700,26758643,78
2026-08-24 00:00,UC-fbc__tWFtZSnyBSvTP7vg,Yukkuri ball,29300,13050674,123
2026-08-24 00:00,UCGo_IzKD2-TooYrTGFt2fDA,ゆずボール🎣,37400,17196237,194
2026-08-24 00:00,UCfe4nCMqfTwoiMmIGqAolcQ,りょうデス,24000,15241085,893
2026-08-24 00:00,UCxt74h6chRpTlHWKqG2KHOg,ねこボール,20500,3166496,64
2026-08-24 00:00,UCzHHAy2xN6Vy0wwZPbUZkSA,マイクラ共和国ボール(tama2224),26800,10241757,144
2026-08-24 00:00,UCkAgeT1zuPieZCmlCl47htA,緑玉　,25900,20228,
2026-08-24 00:00,UCSmj0fs41NTFbDZYyEZsoQw,すこるある,20000,,
2026-08-24 00:00,UCJgwnMYDdnyskJ7zsSXuVfw,スターボール,25600,12507378,136
2026-08-24 00:00,UCVYMXYU6j0M5Gj1xwywKDyg,レイアルファ,3750,3110507,86
2026-08-24 00:00,UCmWcMMH94uzxqJpB_vrxRKQ,アオアオカントリー,17100,2221267,18
2026-08-24 00:00,UCSdgLDAnBGMBNkJvTztGUbQ,Acgelent,12300,7761161,66
2026-08-24 00:00,UCpOhdzl-CTUQ8xHonbVWsZw,うずまき🌀,28800,7859123,183
2026-08-24 00:00,UCO94y0dm-m5LjY3OHywSifw,カミヤ kamiya【ポーランドボール】,12100,3442471,79
2026-08-24 00:00,UCCQEhe-wXZCSb843x92YDzQ,きままボール,17800,12651351,153
2026-08-24 00:00,UCKCAWr6aCfgm9lLWmM7yEKQ,炭火焼き,18800,14068096,59
2026-08-24 00:00,UC7TqXiAikWw_Xh4Xbam1Faw,ケエレビQ!,12400,5405699,100
2026-08-24 00:00,UCdrDC3QVzRjxHcS7m3EDPxg,ジャスティンピーバー - ポーランドボール,18700,56554363,531
2026-08-24 00:00,UCmjY1OXynztjoCn9Lb4w7Ag,SEKKI98,12200,8536043,791
2026-08-24 00:00,UCeVN-gQR83mALrvJ-fwd7Ig,"ソビエト・カチューシャボール☭

",14300,5034960,333
2026-08-24 00:00,UCaZ6KZVlP5hts3SH54o-3rg,ちまちもヒエナ ,12400,5431696,81
2026-08-24 00:00,UClK8Y5AOaRrsc-Hh0bY024w,TKG ball,13700,4154146,48
2026-08-24 00:00,UCJnnOU3J61-6fC2RKWEsAxA,なぽりたんぼーる!!,16600,8597846,285
2026-08-24 00:00,UCPgo3vhueVGcmxye8KXomag,パプさん,17200,16428969,336
2026-08-24 00:00,UCAUMzXLzsiUdYFG-1DELB3w,ほたて,10900,3739971,235
2026-08-24 00:00,UCaMxGSc7gfuS8YRuSzr_nuQ,ぽぱい,12900,4443199,33
2026-08-24 00:00,UCqJGrZl5WavKUk1sz1R34cQ,ほわさん,14300,3831898,88
2026-08-24 00:00,UCzRXkYhS5YbXshAHUm8kUyg,マスカットボール,16100,4577110,45
2026-08-24 00:00,UCkSwKF9fslUtFRiaA-Oto6Q,まるぼーるch ,13000,18792779,121
2026-08-24 00:00,UC0Qa8bCyRfJSBVp2LdEk1Ag,マロー,13500,3225195,48
2026-08-24 00:00,UCP8Ycdrev3FBUVFH-PMxQNQ,MIKUボール,14200,3399393,210
2026-08-24 00:00,UCYhJeY5hQxjCB5onai17ExA,ミルー帝国-はんぺん[PB],17400,8689017,251
2026-08-24 00:00,UCDlKmulWHerASMS8t2rIrYg,ユウセイボール,16900,6271727,76
2026-08-24 00:00,UCwRXtk8XSKXepmobDPuhoLQ,ユラミア連邦共和国,11900,9094279,93
2026-08-24 00:00,UCnzJL5YTjaPHTkkll5BHukQ,レメラボール / 🌈🌙【えるめす】,11100,5903889,179
2026-08-24 00:00,UCXn5jlX_q9OtdFqDgC7fj8Q,練乳=ソビエト共和国ぼーる,10600,1775246,93
2026-08-24 00:00,UCVLAvD5h6wz97dxzwy28Q6g,わーるどボール【ポーランドボール】,11500,2219978,99
2026-08-24 00:00,UCZiElwYajEL91UWMkBpSU-w,ĜÇ_Z3RØくん,10100,6401292,167
2026-08-24 00:00,UC3N1ZsVd8KkOmSryri0AesA,lemon_Ball,10700,985064,117
2026-08-24 00:00,UCw4mBghvckZ6kRp1KF3PP2g,渋谷区のペンギン,15000,3390160,53
2026-08-24 00:00,UCkUsTywsJ86m7U4wbknNXQQ,ひかるボール　Hikaru ball,11800,1553805,157
2026-08-24 00:00,UCLflWIARKMxRiQDu7OIGGyg,やよいどき,13000,1293189,21
2026-08-24 00:00,UC96ekumgW3ymYIz1T_3ZmVw,Kou kou部屋,15300,3087049,123
2026-08-24 00:00,UCksVp34yDXswzafRM_HfO0w,にっぱら(元PBer),12000,7233534,701
2026-08-24 00:00,UCSzLt1x0-MwXF35nP23nsVA,にゃほんボール🇯🇵,12300,4138638,114
2026-08-24 00:00,UCvf-UiLQzKEGKYoMvwCGYbA,一時ログアウト中,14400,,
2026-08-24 00:00,UC2fMWFGgy-ENfkqlK0CUwrg,にこちPB,4220,134794,11
2026-08-24 00:00,UCeV4DkPl_rjFqZB6KrgIpmQ,かめ・さーくボール共和国,9570,2005144,82
2026-08-24 00:00,UCUwsogiV3npfOKMReFmY6wg,空白ボール,9600,4566010,65
2026-08-24 00:00,UCtPArTiYwO9r7BeXVZdZjGQ,玄米ボール🍚,9950,5526319,122
2026-08-24 00:00,UCeImiuiv09c_mQzrJziJPAA,ふかひれ牧場,9170,1266452,24
2026-08-24 00:00,UCOh65Kskqz7uscFL7p1UexQ,ライヒスボール【Reichsball】,9640,4405398,49
2026-08-24 00:00,UCJ1LhZfBOpZy8NzLDYPOopA,mikan帝国ぼーる,9400,1571049,33
2026-08-24 00:00,UCZPDR-vhP3KaujXH5DUJMxA,ココプー,8930,6106531,372
2026-08-24 00:00,UCpYfKq3qR3POstp21yzKyVQ,ほすとぼーる,8400,1620644,23
2026-08-24 00:00,UCPpw3ZMnEraWpMPSrwCzOog,アメリカボール　【PBer合衆国盟主】,9170,1118266,86
2026-08-24 00:00,UCmzj8pO1YtKLmcmaMPf9wbQ,なるほど地理,142000,322965703,1086
2026-08-24 00:00,UCnZNY63Txhu4ot3l2lbicOA,ばかわたし,8160,4585021,92
2026-08-24 00:00,UCrRZolgBJ0K-yGqFKGbUVkw,ねとえん,9660,7242884,114
2026-08-24 00:00,UCYmJ2rqzqNtXBm-gn438zGw,みすい,2920,1248561,25
2026-08-24 00:00,UCh3VbVye4ZnUM0bWM_Y809A,ウィン【肉声】【ポーランドボール】,2950,458479,107
2026-08-24 00:00,UCw38uDxuGOKl_4CXuXs4xGg,なごみん,11700,2871602,84
2026-08-24 00:00,UCa0ZOhyruXeM15m-PcLTIwA,ポーランドボールの教科書,7910,1420257,50
2026-08-24 00:00,UCAHBgzoF51DYatj2GvtsJ0g,Rimoru,7110,3299338,140
2026-08-24 00:00,UCpuBkqE5xZRinCNByOVjOQg,アスラボール　,7560,3024520,20
2026-08-24 00:00,UCSmEHeb7jyz5cCBzwHRYZ_w,天川 蒼,6330,5052320,228
2026-08-24 00:00,UC4XJouYnuo5B4eKy2yWhkHg,いたりぃ,7030,1128891,24
2026-08-24 00:00,UCq7LWvE7EDAvLZ_5jctGQ3w,カカポボール🦜,6460,4158123,86
2026-08-24 00:00,UCMNJg5qFCF3VPeo0cRXqQlg,白海豚,6590,2145079,117
2026-08-24 00:00,UCvOfNL3MjhbjxAU8U9Fi9uQ,ポテトの王,6700,2045428,37
2026-08-24 00:00,UCQ81jsSQFLY49Fh9UfOTONQ,セフィルぼーる‼︎,6760,2189345,249
2026-08-24 00:00,UCH5Q8u60__uE8KKC0STZH_g,ノートボール,7050,3622123,90
2026-08-24 00:00,UCjwy3iaSFry_4JOWVv44lXA,ゆうボール,6980,1586421,27
2026-08-24 00:00,UCXCVbJCSF4FLP_TfojbkvUA,アフガンボール,5550,950500,6
2026-08-24 00:00,UCmVUXrmRsAk94xhvZR9wufA,ikasumi帝国,5540,938894,36
2026-08-24 00:00,UChdZLH2O41ruwShCEExLzIg,ヴァイマル共和国ボール [底辺PBer連盟] ,5270,3956693,285
2026-08-24 00:00,UCyFwf6UZ3uhUq1Kheyz_uWw,フラルランドPB,5860,2700287,147
2026-08-24 00:00,UC5nTC9yBAAxfaefKiXB7cZw,まるッとわかる地理の裏話,12400,19543240,34
2026-08-24 06:00,UCkjdTrE4hiJ4qNOV7NPGSSw,Æž!フヒフム,386000,381681816,884
2026-08-24 06:00,UC6BwO1hK3hHd-Hr43jokcyg,田中MID,288000,209331549,263
2026-08-24 06:00,UCRCQ3G1d0DM2krO-Fx5LOuQ,Æž!みかんぼーる🍊,312000,391391564,424
2026-08-24 06:00,UCScWUYsYXgrDN8AVIRJLtLw,こうちゃ(ポーランドボール),55200,29213019,122
2026-08-24 06:00,UCShRcYFlXgjOfeAvsP_5taQ,狼狐 Roko(ポーランドボール),53000,8340178,600
2026-08-24 06:00,UC_qD8VahU0Fr3q1SKg6kYtg,さとボール,54700,27574527,952
2026-08-24 06:00,UCnaMFejTyu396-R4GYhXD_Q,エッバの歴史解説ちゃんねる,44100,10242990,76
2026-08-24 06:00,UC8BA486HqgHSLO82YlPNFfw,はなひに,41900,16802231,115
2026-08-24 06:00,UCxKNMaOOdi32HNUFTOCw-8w,Neille / ナユ,38000,70117460,188
2026-08-24 06:00,UCvYaUyxK_wqez1bJYyFslRg,ボウコムボール,30700,10616629,116
2026-08-24 06:00,UC9SB9xRrmdZ9Jt0aXkWuCOg,BALL420,32500,33583748,567
2026-08-24 06:00,UCajUGvWXtYUcTHD3E3y138w,かにたる,30900,10945160,84
2026-08-24 06:00,UCxtGe9mRTjabQjwvmhqc5nw,引退募集,33200,6457632,44
2026-08-24 06:00,UCH3w-77t9kRWVNqKwQPIq_A,リアイオ·C·K (Riaio),32900,8420419,82
2026-08-24 06:00,UCFUXbdaOpvcbuC0zQMjS1Rw,Schokoladen Ball,28200,19946300,118
2026-08-24 06:00,UCD9mEEJypdqQZeSeTotItbg,カルノ  ムックル教,22200,7048959,37
2026-08-24 06:00,UCHJrlfd5kaoF7hx_KjfwZxQ,ｺﾏ,21100,9949804,22
2026-08-24 06:00,UCZJGdkej48qsbPf7ZBBJlKQ,こゆまる_koyumaru908,21600,9438048,186
2026-08-24 06:00,UCy46bv4oPol4XOzKIbiw1LQ,すいかぼーる,24200,14986991,180
2026-08-24 06:00,UCVxwV9hTI2DVS0exkZ-Mqww,作,27400,9540678,137
2026-08-24 06:00,UCl4efTdPPsQWpj6jXmE9Azg, ゼリョーヌィボール　活停中,20500,5791229,88
2026-08-24 06:00,UCYNJQu0hhJFT36rCVfFpRXA,日帝ボール,23900,13543654,26
2026-08-24 06:00,UC0kY7Nwjt8qkErtdxl3iuIw,日本ボール,27800,7735473,85
2026-08-24 06:00,UC5wPmYUt7bVpzfhnehpTdaw,ぱふball,22200,6755601,103
2026-08-24 06:00,UCnZ3-DYNoF3sdpWIj2Tr59Q,マルルさん,21700,26758643,78
2026-08-24 06:00,UC-fbc__tWFtZSnyBSvTP7vg,Yukkuri ball,29300,13051399,123
2026-08-24 06:00,UCGo_IzKD2-TooYrTGFt2fDA,ゆずボール🎣,37400,17196237,194
2026-08-24 06:00,UCfe4nCMqfTwoiMmIGqAolcQ,りょうデス,24000,15241357,893
2026-08-24 06:00,UCxt74h6chRpTlHWKqG2KHOg,ねこボール,20500,3168123,64
2026-08-24 06:00,UCzHHAy2xN6Vy0wwZPbUZkSA,マイクラ共和国ボール(tama2224),26700,10244072,144
2026-08-24 06:00,UCkAgeT1zuPieZCmlCl47htA,緑玉　,25900,20228,
2026-08-24 06:00,UCSmj0fs41NTFbDZYyEZsoQw,すこるある,20000,,
2026-08-24 06:00,UCJgwnMYDdnyskJ7zsSXuVfw,スターボール,25600,12515780,136
2026-08-24 06:00,UCVYMXYU6j0M5Gj1xwywKDyg,レイアルファ,3750,3147453,86
2026-08-24 06:00,UCmWcMMH94uzxqJpB_vrxRKQ,アオアオカントリー,17100,2221267,18
2026-08-24 06:00,UCSdgLDAnBGMBNkJvTztGUbQ,Acgelent,12300,7761265,66
2026-08-24 06:00,UCpOhdzl-CTUQ8xHonbVWsZw,うずまき🌀,28800,7863498,183
2026-08-24 06:00,UCO94y0dm-m5LjY3OHywSifw,カミヤ kamiya【ポーランドボール】,12100,3443456,79
2026-08-24 06:00,UCCQEhe-wXZCSb843x92YDzQ,きままボール,17800,12653481,153
2026-08-24 06:00,UCKCAWr6aCfgm9lLWmM7yEKQ,炭火焼き,18800,14068096,59
2026-08-24 06:00,UC7TqXiAikWw_Xh4Xbam1Faw,ケエレビQ!,12400,5406447,100
2026-08-24 06:00,UCdrDC3QVzRjxHcS7m3EDPxg,ジャスティンピーバー - ポーランドボール,18700,56554363,531
2026-08-24 06:00,UCmjY1OXynztjoCn9Lb4w7Ag,SEKKI98,12200,8536043,791
2026-08-24 06:00,UCeVN-gQR83mALrvJ-fwd7Ig,"ソビエト・カチューシャボール☭

",14300,5072017,333
2026-08-24 06:00,UCaZ6KZVlP5hts3SH54o-3rg,ちまちもヒエナ ,12400,5435386,81
2026-08-24 06:00,UClK8Y5AOaRrsc-Hh0bY024w,TKG ball,13700,4154482,48
2026-08-24 06:00,UCJnnOU3J61-6fC2RKWEsAxA,なぽりたんぼーる!!,16600,8597846,285
2026-08-24 06:00,UCPgo3vhueVGcmxye8KXomag,パプさん,17200,16439479,336
2026-08-24 06:00,UCAUMzXLzsiUdYFG-1DELB3w,ほたて,10900,3740891,235
2026-08-24 06:00,UCaMxGSc7gfuS8YRuSzr_nuQ,ぽぱい,13000,4443199,33
2026-08-24 06:00,UCqJGrZl5WavKUk1sz1R34cQ,ほわさん,14300,3831898,88
2026-08-24 06:00,UCzRXkYhS5YbXshAHUm8kUyg,マスカットボール,16100,4577721,45
2026-08-24 06:00,UCkSwKF9fslUtFRiaA-Oto6Q,まるぼーるch ,13000,18792779,121
2026-08-24 06:00,UC0Qa8bCyRfJSBVp2LdEk1Ag,マロー,13500,3225195,48
2026-08-24 06:00,UCP8Ycdrev3FBUVFH-PMxQNQ,MIKUボール,14200,3399393,210
2026-08-24 06:00,UCYhJeY5hQxjCB5onai17ExA,ミルー帝国-はんぺん[PB],17400,8689017,251
2026-08-24 06:00,UCDlKmulWHerASMS8t2rIrYg,ユウセイボール,16900,6275976,76
2026-08-24 06:00,UCwRXtk8XSKXepmobDPuhoLQ,ユラミア連邦共和国,11900,9095208,93
2026-08-24 06:00,UCnzJL5YTjaPHTkkll5BHukQ,レメラボール / 🌈🌙【えるめす】,11100,5919353,179
2026-08-24 06:00,UCXn5jlX_q9OtdFqDgC7fj8Q,練乳=ソビエト共和国ぼーる,10600,1775246,93
2026-08-24 06:00,UCVLAvD5h6wz97dxzwy28Q6g,わーるどボール【ポーランドボール】,11500,2219978,99
2026-08-24 06:00,UCZiElwYajEL91UWMkBpSU-w,ĜÇ_Z3RØくん,10100,6401292,167
2026-08-24 06:00,UC3N1ZsVd8KkOmSryri0AesA,lemon_Ball,10700,985127,117
2026-08-24 06:00,UCw4mBghvckZ6kRp1KF3PP2g,渋谷区のペンギン,15000,3390811,53
2026-08-24 06:00,UCkUsTywsJ86m7U4wbknNXQQ,ひかるボール　Hikaru ball,11800,1553928,157
2026-08-24 06:00,UCLflWIARKMxRiQDu7OIGGyg,やよいどき,13000,1293319,21
2026-08-24 06:00,UC96ekumgW3ymYIz1T_3ZmVw,Kou kou部屋,15300,3087150,123
2026-08-24 06:00,UCksVp34yDXswzafRM_HfO0w,にっぱら(元PBer),12000,7233534,701
2026-08-24 06:00,UCSzLt1x0-MwXF35nP23nsVA,にゃほんボール🇯🇵,12300,4140951,114
2026-08-24 06:00,UCvf-UiLQzKEGKYoMvwCGYbA,一時ログアウト中,14400,,
2026-08-24 06:00,UC2fMWFGgy-ENfkqlK0CUwrg,にこちPB,4260,149348,11
2026-08-24 06:00,UCeV4DkPl_rjFqZB6KrgIpmQ,かめ・さーくボール共和国,9570,2005144,82
2026-08-24 06:00,UCUwsogiV3npfOKMReFmY6wg,空白ボール,9600,4567601,65
2026-08-24 06:00,UCtPArTiYwO9r7BeXVZdZjGQ,玄米ボール🍚,9950,5528540,122
2026-08-24 06:00,UCeImiuiv09c_mQzrJziJPAA,ふかひれ牧場,9170,1266452,24
2026-08-24 06:00,UCOh65Kskqz7uscFL7p1UexQ,ライヒスボール【Reichsball】,9640,4405509,49
2026-08-24 06:00,UCJ1LhZfBOpZy8NzLDYPOopA,mikan帝国ぼーる,9400,1571049,33
2026-08-24 06:00,UCZPDR-vhP3KaujXH5DUJMxA,ココプー,8930,6106531,372
2026-08-24 06:00,UCpYfKq3qR3POstp21yzKyVQ,ほすとぼーる,8400,1620644,23
2026-08-24 06:00,UCPpw3ZMnEraWpMPSrwCzOog,アメリカボール　【PBer合衆国盟主】,9170,1118341,86
2026-08-24 06:00,UCmzj8pO1YtKLmcmaMPf9wbQ,なるほど地理,142000,323254753,1086
2026-08-24 06:00,UCnZNY63Txhu4ot3l2lbicOA,ばかわたし,8170,4594087,92
2026-08-24 06:00,UCrRZolgBJ0K-yGqFKGbUVkw,ねとえん,9660,7260210,111
2026-08-24 06:00,UCYmJ2rqzqNtXBm-gn438zGw,みすい,2920,1248561,25
2026-08-24 06:00,UCh3VbVye4ZnUM0bWM_Y809A,ウィン【肉声】【ポーランドボール】,2950,458479,107
2026-08-24 06:00,UCw38uDxuGOKl_4CXuXs4xGg,なごみん,11600,2871602,84
2026-08-24 06:00,UCa0ZOhyruXeM15m-PcLTIwA,ポーランドボールの教科書,7910,1420257,50
2026-08-24 06:00,UCAHBgzoF51DYatj2GvtsJ0g,Rimoru,7110,3299338,140
2026-08-24 06:00,UCpuBkqE5xZRinCNByOVjOQg,アスラボール　,7560,3024520,20
2026-08-24 06:00,UCSmEHeb7jyz5cCBzwHRYZ_w,天川 蒼,6330,5052879,228
2026-08-24 06:00,UC4XJouYnuo5B4eKy2yWhkHg,いたりぃ,7030,1128891,24
2026-08-24 06:00,UCq7LWvE7EDAvLZ_5jctGQ3w,カカポボール🦜,6460,4158123,86
2026-08-24 06:00,UCMNJg5qFCF3VPeo0cRXqQlg,白海豚,6590,2145079,117
2026-08-24 06:00,UCvOfNL3MjhbjxAU8U9Fi9uQ,ポテトの王,6700,2045428,37
2026-08-24 06:00,UCQ81jsSQFLY49Fh9UfOTONQ,セフィルぼーる‼︎,6760,2192097,249
2026-08-24 06:00,UCH5Q8u60__uE8KKC0STZH_g,ノートボール,7050,3622123,90
2026-08-24 06:00,UCjwy3iaSFry_4JOWVv44lXA,ゆうボール,6980,1586421,27
2026-08-24 06:00,UCXCVbJCSF4FLP_TfojbkvUA,アフガンボール,5550,951244,6
2026-08-24 06:00,UCmVUXrmRsAk94xhvZR9wufA,ikasumi帝国,5540,940669,36
2026-08-24 06:00,UChdZLH2O41ruwShCEExLzIg,ヴァイマル共和国ボール [底辺PBer連盟] ,5270,3956996,285
2026-08-24 06:00,UCyFwf6UZ3uhUq1Kheyz_uWw,フラルランドPB,5870,2700287,147
2026-08-24 06:00,UC5nTC9yBAAxfaefKiXB7cZw,まるッとわかる地理の裏話,12400,19543240,34
2026-08-24 12:00,UCkjdTrE4hiJ4qNOV7NPGSSw,Æž!フヒフム,386000,381681816,884
2026-08-24 12:00,UC6BwO1hK3hHd-Hr43jokcyg,田中MID,288000,209580111,263
2026-08-24 12:00,UCRCQ3G1d0DM2krO-Fx5LOuQ,Æž!みかんぼーる🍊,312000,391391564,424
2026-08-24 12:00,UCScWUYsYXgrDN8AVIRJLtLw,こうちゃ(ポーランドボール),55200,29235583,122
2026-08-24 12:00,UCShRcYFlXgjOfeAvsP_5taQ,狼狐 Roko(ポーランドボール),53000,8340178,600
2026-08-24 12:00,UC_qD8VahU0Fr3q1SKg6kYtg,さとボール,54700,27577098,952
2026-08-24 12:00,UCnaMFejTyu396-R4GYhXD_Q,エッバの歴史解説ちゃんねる,44100,10245999,76
2026-08-24 12:00,UC8BA486HqgHSLO82YlPNFfw,はなひに,41900,16802231,115
2026-08-24 12:00,UCxKNMaOOdi32HNUFTOCw-8w,Neille / ナユ,38000,70246089,188
2026-08-24 12:00,UCvYaUyxK_wqez1bJYyFslRg,ボウコムボール,30900,10718506,116
2026-08-24 12:00,UC9SB9xRrmdZ9Jt0aXkWuCOg,BALL420,32600,33594878,567
2026-08-24 12:00,UCajUGvWXtYUcTHD3E3y138w,かにたる,30900,10945160,84
2026-08-24 12:00,UCxtGe9mRTjabQjwvmhqc5nw,引退募集,33100,6457632,44
2026-08-24 12:00,UCH3w-77t9kRWVNqKwQPIq_A,リアイオ·C·K (Riaio),32900,8424723,82
2026-08-24 12:00,UCFUXbdaOpvcbuC0zQMjS1Rw,Schokoladen Ball,28300,19987294,118
2026-08-24 12:00,UCD9mEEJypdqQZeSeTotItbg,カルノ  ムックル教,22200,7048959,37
2026-08-24 12:00,UCHJrlfd5kaoF7hx_KjfwZxQ,ｺﾏ,21100,9949804,22
2026-08-24 12:00,UCZJGdkej48qsbPf7ZBBJlKQ,こゆまる_koyumaru908,21600,9438048,186
2026-08-24 12:00,UCy46bv4oPol4XOzKIbiw1LQ,すいかぼーる,24200,14989649,180
2026-08-24 12:00,UCVxwV9hTI2DVS0exkZ-Mqww,作,27400,9544125,137
2026-08-24 12:00,UCl4efTdPPsQWpj6jXmE9Azg, ゼリョーヌィボール　活停中,20500,5791229,88
2026-08-24 12:00,UCYNJQu0hhJFT36rCVfFpRXA,日帝ボール,23900,13557187,26
2026-08-24 12:00,UC0kY7Nwjt8qkErtdxl3iuIw,日本ボール,27800,7735473,85
2026-08-24 12:00,UC5wPmYUt7bVpzfhnehpTdaw,ぱふball,22300,6757955,103
2026-08-24 12:00,UCnZ3-DYNoF3sdpWIj2Tr59Q,マルルさん,21700,26758643,78
2026-08-24 12:00,UC-fbc__tWFtZSnyBSvTP7vg,Yukkuri ball,29300,13051399,123
2026-08-24 12:00,UCGo_IzKD2-TooYrTGFt2fDA,ゆずボール🎣,37700,17236662,194
2026-08-24 12:00,UCfe4nCMqfTwoiMmIGqAolcQ,りょうデス,24000,15241664,893
2026-08-24 12:00,UCxt74h6chRpTlHWKqG2KHOg,ねこボール,20500,3168123,64
2026-08-24 12:00,UCzHHAy2xN6Vy0wwZPbUZkSA,マイクラ共和国ボール(tama2224),26700,10244072,144
2026-08-24 12:00,UCkAgeT1zuPieZCmlCl47htA,緑玉　,25900,20228,
2026-08-24 12:00,UCSmj0fs41NTFbDZYyEZsoQw,すこるある,20000,,
2026-08-24 12:00,UCJgwnMYDdnyskJ7zsSXuVfw,スターボール,25600,11906579,136
2026-08-24 12:00,UCVYMXYU6j0M5Gj1xwywKDyg,レイアルファ,3750,3169483,86
2026-08-24 12:00,UCmWcMMH94uzxqJpB_vrxRKQ,アオアオカントリー,17100,2221267,18
2026-08-24 12:00,UCSdgLDAnBGMBNkJvTztGUbQ,Acgelent,12300,7761502,66
2026-08-24 12:00,UCpOhdzl-CTUQ8xHonbVWsZw,うずまき🌀,28800,7863498,183
2026-08-24 12:00,UCO94y0dm-m5LjY3OHywSifw,カミヤ kamiya【ポーランドボール】,12100,3443456,79
2026-08-24 12:00,UCCQEhe-wXZCSb843x92YDzQ,きままボール,17800,12655608,153
2026-08-24 12:00,UCKCAWr6aCfgm9lLWmM7yEKQ,炭火焼き,18800,14068181,59
2026-08-24 12:00,UC7TqXiAikWw_Xh4Xbam1Faw,ケエレビQ!,12400,5406447,100
2026-08-24 12:00,UCdrDC3QVzRjxHcS7m3EDPxg,ジャスティンピーバー - ポーランドボール,18700,56619085,531
2026-08-24 12:00,UCmjY1OXynztjoCn9Lb4w7Ag,SEKKI98,12200,8536043,791
2026-08-24 12:00,UCeVN-gQR83mALrvJ-fwd7Ig,"ソビエト・カチューシャボール☭

",14300,5209928,334
2026-08-24 12:00,UCaZ6KZVlP5hts3SH54o-3rg,ちまちもヒエナ ,12400,5438645,81
2026-08-24 12:00,UClK8Y5AOaRrsc-Hh0bY024w,TKG ball,13700,4154897,48
2026-08-24 12:00,UCJnnOU3J61-6fC2RKWEsAxA,なぽりたんぼーる!!,16600,8608193,286
2026-08-24 12:00,UCPgo3vhueVGcmxye8KXomag,パプさん,17300,16439479,335
2026-08-24 12:00,UCAUMzXLzsiUdYFG-1DELB3w,ほたて,10900,3740891,235
2026-08-24 12:00,UCaMxGSc7gfuS8YRuSzr_nuQ,ぽぱい,13000,4443199,33
2026-08-24 12:00,UCqJGrZl5WavKUk1sz1R34cQ,ほわさん,14300,3836147,88
2026-08-24 12:00,UCzRXkYhS5YbXshAHUm8kUyg,マスカットボール,16100,4577721,45
2026-08-24 12:00,UCkSwKF9fslUtFRiaA-Oto6Q,まるぼーるch ,13000,18792779,121
